nome_logradouro;1
LUCILIO DE ALBUQUERQUE;1
MADUREIRA;1
DO RETORNO;1
ESTACAO VILARINHO;2
GASTAO DA COSTA PINHEIRO;1
JORNALISTA ABRAHAO SADI;2
EUGENIO RICALDONI;3
ROSA AMELIA ARAUJO;1
WILSON ABRAO ABDO;4
CARNAUBA;4
MARIA JOSE ALCHAAR;1
AJAIR DE ALMEIDA COSTA;5
JOAQUIM ARISTOTELES DE OLIVEIRA;2
CARLOS LACERDA;2
EVERARDO VIEIRA;1
MANILA;6
GEORGIA;2
REGINALDO CUNHA BALAGUER;1
PROFESSOR MAGALHAES DRUMOND;1
DAS MAITACAS;1
MAJOR LOPES;2
MONDOVI;1
MARIA;2
MARIA AMELIA MAIA;17
JOSE ALVES DE SOUZA;3
MARILAC;1
ANTONIO BANDEIRA;7
CAETANO PIRRI;11
MOEDA;1
FERNANDO DE NORONHA;6
HOMERO;1
CLEANTO;4
CONDE DE MONTE CRISTO;4
NELSON SOARES DE FARIA;2
SILVESTRE BONFIM DOS SANTOS;3
ANORI;1
SENHORA DA PAZ;4
ENGENHEIRO CALDAS;1
IRACEMA SOUZA PINTO;1
DEPUTADO ANUAR MENHEN;4
MARIA DE LOURDES MANSO;2
OTACILIO NEGRAO DE LIMA;109
DOIS MIL DUZENTOS E VINTE E UM;2
DO IPE ENCANTADO;1
C;1
ANEL RODOVIARIO CELSO MELLO AZEVEDO;842
SESSENTA E OITO;4
EMILIA BROCHADO;1
DESEMBARGADOR FELIPPE IMMESI;6
MANOEL PEREIRA JUNIOR;1
CYRENE CRIVELLARI BELLONIA;1
CRISTIANO OTONI;3
JEQUITAI;3
LIBANO;4
ARTUR BERNARDES;10
TAMARIX;2
JOAQUIM RIBEIRO COSTA;2
RADIALISTA JOAO SPOSITO;1
DAS FLORES;1
SANTA HELENA;1
LUANDA;1
ESTRELITZIA;2
JOAQUIM JOSE DINIZ;2
GILSON BRETAS;1
MINISTRO OROZIMBO NONATO;4
MAURITANIA;1
SOUZA DANTAS;1
EUNICE LUCCHESI;1
PROFESSOR LINCOLN CONTINENTINO;2
JOSE MOURAO;1
FRANCISCO JONAS SANTANA;1
GERALDO DE OLIVEIRA;1
ANTONIO SIMIAO DA COSTA;1
DAS QUARESMEIRAS;2
PARNAIBA;2
CHEIK NAGIB ASSRAUY;5
DJALMA VIEIRA CRISTO;3
JOINVILLE;1
MANOEL SABINO NOGUEIRA;1
CRICARE;1
PORTUGAL;85
DOUTOR CRISTIANO REZENDE;24
PROFESSOR OCTAVIANO DE ALMEIDA;1
PROFESSOR RAPHAEL HARDY;1
ANDRE REBOUCAS;1
DOMINGOS GARCIA;1
JOSE BONIFACIO MENDES;2
PROFESSOR MANOEL CASASSANTA;1
ALEIXO LOURENCO DE GOUVEIA;2
RAMALHO ORTIGAO;4
RAUL SOARES;14
JOSE MAURICIO VEIGA;4
DA RESSURREICAO;2
GRAMADO;1
CAPIM BRANCO;6
MICHEL JEHA;2
DONA BELA;1
JARDIM DO VALE;1
SAO JOSE;1
EFIGENIO FRANCISCO FAUSTINO;1
DAS PETUNIAS;12
ALADIN CORREA DE FARIA;6
ANTONIO FERNANDES CAPANEMA;1
ILIDIA PAULINA CRUZ;1
MARIA JOSE DE JESUS;1
PEDRO FELICIANO DE CARVALHO;1
MANOEL MIRANDA DOS SANTOS;3
DALILA MAIA;1
ALUIZIO CAMPOS DO AMARAL;1
SERRA GERAL;2
COVA IRIA;1
OTY DA COSTA LAGE;1
PROFESSOR SYLVIO DE VASCONCELLOS;1
LEIRIA;1
PORTO;2
AVEIRO;1
MARGARIDA ASSIS FONSECA;2
FUNDAO;1
AMPARO DA SERRA;1
OSASCO;1
SANTOS DUMONT;12
ARTURO TOSCANINI;1
DOUTOR CRISTIANO GUIMARAES;32
SAO GONCALO;1
SAO GREGORIO;1
RUBENS DE SOUZA PIMENTEL;2
BASTOS;1
SAO LEOPOLDO;4
SEBASTIAO DE BARROS;1
ASTOLFO DUTRA;4
NESTOR VILELA LIMA;2
SERMAO;1
SERRANA;25
ENGENHEIRO JOSE GUIMARAES;1
DESEMBARGADOR PEDRO LICINIO;1
SETE DE SETEMBRO;5
SILVEIRA;1
GENTIL TEODORO;1
TABATINGA;1
ANDESITA;3
TENENTE ANASTACIO DE MOURA;5
CHAFARIS;1
ANTIGA PARA LAGOA SANTA;7
SARGENTO LEVY MACHADO;1
AUGUSTA SACCHETTO SCALZO;2
DO SANATORIO;3
CLEMENTE BORGES DOS SANTOS;1
RADIALISTA ABEL DOS SANTOS;1
CASTELO MONTALVAO;1
CASTELO RODRIGO;2
CAMPOS SALES;8
TITO BOTELHO MARTINS;1
CECILIA FONSECA COUTINHO;1
NILO ANTONIO GAZIRE;4
ASPASIA DE MIRANDA MOURAO;1
PROFESSOR ALVINO DE PAULA;1
MARCELO ROBERTO LINHARES;8
CASTELO DE BELMONTE;1
CASTELO DE ALENQUER;1
DAS PIRAMIDES;1
BENVINDO GUIMARAES;1
MARCELINA FRANCISCA DA FONSECA;1
GERALDO ROSA FILHO;1
CONCEICAO DO PARA;11
DAVID NASSER;1
PROFESSOR HERMINIO GUERRA;4
EDGARD TORRES;13
RADIALISTA ARMINDO AMARAL;1
TERENCIO TORRES;1
VALTER DE ABREU;2
OLEIROS;1
UBERLANDIA;2
JORNALISTA WALDIR LAU;1
REPUBLICA TCHECA;2
DETETIVE NELSON SILVA;1
ESTRELA DOS NAVEGANTES;1
URSULA PAULINO;49
SOLDADO MANOEL FERREIRA;1
JORNALISTA GERALDO ALVIM;1
VINTE E UM DE ABRIL;5
PAULO ARBEX;2
JOSE LIMA DE ALMEIDA;4
ARISCO;1
PARAIBA;2
SANTA ALBERTINA;4
RENASCENCA;1
FATIMA SIMOES;1
JOANITA MENEZES SOARES;1
CERRO AZUL;2
DOS CANOEIROS;1
DAS MACIEIRAS;1
DAS NECTARINAS;1
JOSE ALENCAR;2
IRENA SENDLER;1
VICENTE DIAS MELO;1
DO FAROL;1
ARTUR DE CASTRO CUNHA;3
ERNANI AGRICOLA;1
ULISSES MARCONDES ESCOBAR;1
PAULO DINIZ CARNEIRO;4
JOSE HEMETERIO ANDRADE;1
ITAMAR TEIXEIRA;3
CHOPOTO;1
OSORIO DUQUE ESTRADA;4
JOAQUIM TEIXEIRA DOS ANJOS;2
ANTONIO RODRIGUES DA COSTA;1
AFFONSO SILVIANO BRANDAO;1
DEPUTADO ANTONIO LUNARDI;3
FREDERICO KNIPP;1
SANTA TEREZA DE AVILA;1
FRANCISCO FALEIRO LOPES;1
RADIALISTA MURILO CLAUDIO;1
BARAO DE LEOPOLDINA;4
MONTE VERDE;1
VALAO;1
VIOLETA DE MELO;5
SERGIO MIRANDA MOREIRA;1
BARBACENA;17
PEDRA DO MAR;1
PEDRO AMERICO;1
ANTUERPIA;1
JOSE RIBEIRO FILHO;2
SEBASTIAO CLEMENTE DE SOUZA;1
JOSE FURLETTI;1
CONSUELO;4
PROFESSOR MOACIR GOMES DE FREITAS;1
DOS ECONOMISTAS;1
RADIALISTA ORLANDO ARCANJO;1
LUIZ SOARES DA ROCHA;1
JOVINIANO LUCAS DE ALMEIDA;1
AUGUSTA ANDRADE LAGE;2
SALVIA;2
DOMINGOS RODRIGUES COSTA;1
JERIBA;1
MARECHAL FALCONIERE;5
RAUL MOURAO GUIMARAES;3
LIGURIA;2
ARACY GUIMARAES ROSA;2
JEFFERSON COELHO DA SILVA;1
EFIGENIA MIRANDA SCHETTINO;2
TRES MIL E SETENTA E QUATRO;1
WILSON MODESTO RIBEIRO;1
MONTE CARMELO;1
HEITOR MENIN;4
CATALUNHA;2
CATUMBI;2
LUIZ LEITE DE FARIA;1
MADRE PAULINA;7
JOAO ANTONIO CARDOSO;2
BENJAMIM MARTINO;1
MARIA ANTONINA ALVES;2
DANTAS;1
CONDE DE LINHARES;11
CONDE DE PRADOS;3
CONSELHEIRO CARNEIRO DE CAMPOS;1
CONSELHEIRO LAFAIETE;16
MOMBACA;2
JOSE SEBASTIAO DAHER;1
JOSE LOPES MURADAS;2
GERALDA CIRINO FLOR DE MAIO;1
CHICO REI;1
DAVID RABELO;8
DEMIZA;1
DESEMBARGADOR BARCELOS;13
DESEMBARGADOR OLIVEIRA ANDRADE;1
BARROSO NETO;1
ADALBERTO FABEL;1
METALIG;3
RADIALISTA MARIO ROSA;1
BERNARDO FIGUEIREDO;1
BRAULIO GOMES NOGUEIRA;10
ANTONIO ABRANTES FORTUNA;2
BERNARDINO VENTURA;1
LINDOLFO COLOR;1
ONDINA PEDROSA NAHAS;2
EXPEDICIONARIO PAULO DE SOUZA;7
JOSE LUIZ DIAS DUARTE;1
DAS LATHANIAS;6
ONOFRE D'OLIVEIRA;2
IRACI JOSE DA SILVA;1
EXPEDITO FLAVIANO DA COSTA;1
PEDRO ROCHA POSSAS;1
JORDELINA MARIA DO CARMO;1
JOVINO RODRIGUES PEGO;1
MARIA FELIPE DE ARAUJO;1
CORREAS;1
MANOEL LOPES DE SIQUEIRA;1
ANDREIA MARGARETTE CAMILO;1
ALBERTO MARTINS;1
SARDENHA;11
RIBEIRAO PRETO;1
BAGATELLE;2
DEJANIRA DE OLIVEIRA MARQUES;1
EXPEDICIONARIO NORALDINO ROSA DOS SANTOS;3
BENJAMIM DIAS;3
MARIA MARTINS;5
DAS MELANCIAS;5
COSTA RICA;1
GENEBRA;1
FRUTUOSO VIANA;1
DO CANAL;11
TAQUARI;4
ROTARY PADRE EUSTAQUIO;1
ARARUANA;1
NOSSA SENHORA DA PAZ;1
JOSE CALDAS;1
ALFEU GONCALVES QUEIROGA;2
XANGRILA;5
FREI ANDREONI;1
OCIDENTAL;1
DOUTOR FRANCISCO SILVEIRA;1
VIRGILINO ROSA;1
VISCONDE DE CAIRU;2
XAPURI;1
XAVIER DE GOUVEIA;1
DAS VERBENAS;1
VICENTINA DE SOUZA;1
CAPITAO NELSON ALBUQUERQUE;3
ANTONIO EUSTAQUIO PIAZZA;19
OURINHOS;1
VARGINHA;12
TURFA;2
MANSUETO FILIZZOLA;2
JOSE FANTE;1
CARLOS TORREZANI;1
SENADOR MILTON CAMPOS;2
GUMERCINDO COUTO E SILVA;2
MAURO JOSE BRITO;1
FRANCISCO BRETAS BHERING;7
DOM JOAO PIMENTA;1
DOM JOSE GASPAR;2
DOM JOSE PEREIRA LARA;1
DOUTOR BENJAMIM MOSS;1
DOUTOR BROCHADO;2
SEBASTIAO DOS SANTOS;9
DELIO VIEIRA SALOMON;1
DOUTOR GORDIANO;2
DOUTOR JULIO OTAVIANO FERREIRA;5
DOUTOR SETTE CAMARA;1
PAULO ALVES DE VASCONCELLOS;1
PROFESSOR AMARO XISTO DE QUEIROZ;1
CORONEL MANOEL ASSUNCAO;1
RAIMUNDO EZEQUIEL DA PAIXAO;1
AUGUSTO FERREIRA DOS SANTOS;3
JOSE GOMES DOMINGUES;1
JOSE FALEIRO;1
DOS BORGES;8
SOCRATES;5
OZENIL JOSE DE OLIVEIRA;1
GONCALO DE SOUZA BARROS;2
LEONCIO JOSE RODRIGUES;1
TENENTE ALIPIO SERPA;1
JOSE MOURA DA SILVA;1
RENE RENAULT;2
JOSE BARSAND DE LEUCAS;1
ALVARO LICERIO DA COSTA;4
LUIZ PONGELUPE;1
GOVERNADOR BENEDICTO VALLADARES;4
TIRO;1
MAFRA;3
TATUAPE;1
TAUBATE;1
JOSE SIMPLICIO MOREIRA;8
SILVA JARDIM;1
SILVA REIS;1
SILVEIRA MARTINS;1
SERRA AZUL;1
VERONICA;7
SAO DOMINGOS DO PRATA;3
SAO FRANCISCO DE CHAGAS;1
GUIMARAES;1
SANTA MARTA;3
SANTA QUITERIA;6
SANTA TEREZINHA;17
SANTA ALEXANDRINA;3
SANTA CRUZ;3
ROSANGELA;1
RESSACA;7
REVERENDO CICERO SIQUEIRA;1
CATULO DA PAIXAO CEARENSE;2
QUINANTE;1
RAIMUNDO CORREIA;2
RAMOS DE AZEVEDO;1
DOUTOR RAUL DE BRITO;1
PIUM I;10
PIRACEMA;2
PIRANGUINHO;3
PIRAQUARA;1
PIRATUBA;1
PEDRINOPOLIS;2
SERRA JOSE VIEIRA;1
PINTOR VISCONTI;2
PADRE CORREIA DE ALMEIDA;1
DAS PALMEIRAS;1
DOS PAMPAS;2
PANDIA CALOGERAS;1
PARAMIRIM;1
PARMA;1
ORIENTE;4
OLIVEIRA LISBOA;1
CANARIO;3
NOVA LIMA;2
NUNES VIEIRA;1
ODILON BRAGA;5
DOM PEDRO I;125
NASCIMENTO;4
NATAL;3
NELSON;1
ITAMAR FRANCO;1
ESTRELA DO SUL;2
EULER;1
DAS ALMAS;3
ANGELA BENAREGES;1
MARCO AURELIO PRATES;2
OLIMPIO DA SILVA LIMA;1
FERNANDO LOBO;3
FLOR DO BAILE;1
BANDEIRA DO SUL;1
ALGAS;2
DUARTINA;1
BELEM;15
SEBASTIAO SANTANA FILHO;1
HERCULANO SOARES ROCHA;2
CUCO;2
JUVENTINO DIAS;1
TEOFILO FILHO;3
PROFESSOR MARIO WERNECK;36
RITA NUNES LEITE;1
AMANDA;4
IRACEMA BRASILIENSE;2
ROSARINHA SIMOES BAETA;1
PEDRO LABORNE TAVARES;1
GILBERTO FREIRE;2
MERCURIO;1
NORALDINO LIMA;3
MAURICIO DE NASSAU;1
MONTES CLAROS;6
MORADA NOVA;1
MARCELO COSTA TAVARES;2
MIGUEL ANGELO;3
MATOS DA SILVEIRA;2
MEYER;2
MEM DE SA;38
MARIETA MACHADO;1
MARIO MARTINS;1
MARCOS DE OLIVEIRA;2
MARTIM DE CARVALHO;8
MANOEL MACEDO;4
MANOEL PASSOS;3
MANTIQUEIRA;2
MAIRINK;1
MAJOR BARBOSA;1
MALACACHETA;4
LUMENA;1
LIMA DUARTE;2
LONDRES;1
LUTHER KING;2
CAMBE;3
JUNQUILHOS;12
JUREMA;1
JURUA;2
JOVIANO COELHO;3
JUACEMA;1
JOSE BARONI;1
JOSE BENTO;1
JOSE CLEMENTE PEREIRA;3
JOAO XXIII;16
HERCULANO MOURAO SALAZAR;2
JOAQUIM DE FIGUEIREDO;8
ITUIUTABA;2
JACAREPAGUA;4
JACEGUAI;2
INGAI;3
DAS JAQUEIRAS;1
JARI;5
ITOBI DO OESTE;1
IRMA EUFEMIA;1
ITAJUBA;13
ITAPERUNA;1
IARA;1
IBERTIOGA;1
IRACY SANTOS AMARAL;1
FRANCISCO DESLANDES;4
FRANCISCO SA;32
ARAPE;1
APARECIDA FEITOSA FURTADO;2
JARDIM FLORESTAL;1
MARIA ANTONIETA FERREIRA;2
DAS AGUAS;2
TREM DE FERRO;1
MARIA COLARES PACHECO;1
MANOEL RUBIM;4
JOAO DE DEUS TAVARES;1
BERNARDO DE VASCONCELOS;42
FREI MARTINHO BURNIER;4
JOSE FARIA TAVARES;1
MARIANA OLIVEIRA TAVARES;2
LEONIDIA TEIXEIRA DE LIMA;1
NIZIO TORRES;2
MIGUEL PEREIRA DE LACERDA;1
JOSE FLAUSINO;5
BIAS FORTES;44
GLORIA NAS ALTURAS;1
TUJUTUI;1
CORONEL ALBERTO GOMES;2
TAIOBEIRAS;1
CONTRIA;2
COELHO NETO;1
CONDE RIBEIRO DO VALE;4
CONGONHAS;3
CONSELHEIRO GALVAO;2
CAPITOLIO;2
CARANCHO;1
CARAVELAS;2
CARDEAL STEPINAC;1
CARIRI;1
CARMELA ALUOTTO;1
CANDELARIA;1
CANDIDO LUCIO;1
CALABRIA;4
CALDEIRA BRANT;1
CAMPANARIO;1
CABROBO;1
CACATUA;1
CACHOEIRA DOURADA;2
CACONDE;1
DOUTOR BENEDITO XAVIER;18
CANAA;1
CANANEIA;2
BONINAS;3
BUARQUE DE MACEDO;1
BOM RETIRO;1
BONAPARTE;4
BELMIRO BRAGA;12
BENEDITO SANTOS;2
BIMBARRA;2
BOACHA;1
AZURITA;1
DOS BANDEIRANTES;27
BARAO DE PETROPOLIS;1
BARBOSA DE REZENDE;2
MARIETA PULQUERIA DE JESUS;2
SOLDADO IZAIR BARBOSA;1
CONCEICAO SILVANA;2
PENALVA;2
PAULO GONCALVES DOS REIS;1
BARDANA;1
CARMOPOLIS;2
DIVINO ESPIRITO SANTO;1
ANTONIO RIBEIRO DE ABREU;1
JOSE MAURICIO BRANDAO;1
NAIR PENTAGNA GUIMARAES;1
OLGA DIAS DE CASTRO;1
RAIMUNDO GONCALVES FIGUEIREDO;1
NELSON JOSE DE ALMEIDA;3
DOS INCONFIDENTES;3
JOSE FURTADO SOBRINHO;1
HAMILTON;5
HOFFMAN;10
SAIDE HADDAD ANTONIO;2
GRAO MOGOL;2
GRAUNAS;2
GUAICUI;5
GOIAS;2
FREI LUIZ DE SOUZA;3
GABRO;2
GALBA;1
GALILEU;3
GAMA CERQUEIRA;2
GARRET;6
GASTAO CRULS;2
FRANCISCO DA VEIGA;1
FREI LEOPOLDO;1
GENOVEVA DE SOUZA;8
FLOR DA NOIVA;1
FLOR DAS PEDRAS;6
ALIRIO ELIAS FERREIRA;1
FRANCELINA ALVES DE MIRANDA;3
FLAVIO MARQUES LISBOA;2
FRANCISCA LEAO CORREA;1
FAUSTINO ASSUMPCAO;1
DOS EXPEDICIONARIOS;10
DO JATOBA;2
MG CINCO;6
EDSON LUIZ MIRANDA;3
EDUARDO PORTO;3
DONA BINA;1
DONA CARMEM;2
DONA NAIR;1
DOUTOR GERALDO STARLING SOARES;2
DOM AQUINO;4
DOM LEME;2
DOM LUCIO ANTUNES;7
DOM VICOSO;2
DIAMANTINA;2
ELVIRA AUGUSTA;2
SALAMANCA;17
DAVID FONSECA;5
DEOLINDA CANDIDA;1
CURA D'ARS;4
WALDEMAR CORREIA DE ALMEIDA;1
RADIALISTA JOSAFA FLORENCIO;2
RADIALISTA JOSUE POLICARPO;1
AVELINO GIAROLA;1
RADIALISTA CAETANO SILVA;2
RADIALISTA PEDRO ESTEVES;1
BOM JESUS DA PENHA;2
PEQUERI;1
QUINTA DA BOA VISTA;2
PAQUETA;2
VILA VELHA;2
MAR DE ESPANHA;1
FREI HILARIO MEEKES;1
DO CARAPUCA;1
MONTE PASCOAL;1
LIGACAO ANEL RODOVIARIO - SABARA;2
SETE;1
VINTE E QUATRO;1
DO MERCADO;1
ONZE;2
ERVA MATE;1
DONA HELENA GRECO;8
DETETIVE EDUARDO FERNANDES;1
MARIA HELENA ROCHA;2
UBARI;1
TREVO;1
HENRIQUETO CARDINALLI;1
ELIZEU DE LANA CARNEIRO;1
TINGUI;1
JOAO MANSUR KFURI;1
JAIRO BRITO DOS SANTOS;1
ACADEMICO COUTINHO;1
JESUS CRISTO;1
ADELINA SERVE MACHADO;2
CARLOS LAMARCA;1
FERREIRA NETO;1
TRINTA E CINCO;3
GERALDO FERNANDES ROSA;1
DOS SONHOS;1
SINFONIA;1
DOMINGOS RODRIGUES;1
AGRELOS;1
UNIVERSO EM DESENCANTO;1
ANGOLA;2
GASTAO DA CUNHA;2
AIMORES;2
TRES MIL E VINTE E SETE;1
DONA MILOCA;1
ELISEU RESENDE;3
DOS GOITACAZES;32
DOS GUAJAJARAS;38
GUARARAPES;15
SANTO INACIO DE LOYOLA;2
HERCULANO DE FREITAS;4
HUMAITA;3
AMETISTA;1
FAZENDA VELHA;3
JAVARI;4
JOAO FERREIRA CARDOSO;1
DONA NAZINHA;1
JOAQUIM TEIXEIRA DIAS;4
LAGO;1
ANHANGAI;1
JOSE LAVARINI;1
MARIA DA MATTA CASTRO;1
LISBOA;1
GERALDA ROQUE GUACERONI;2
CARMELA PEZZUTI;1
MAGI SALOMON;11
MANDALAY;1
MANUEL NUNES VIANA;3
MARIA AUXILIADORA;3
MARIA CANDIDA;1
MARIA FRANCISCA;3
MARQUEZA DE SANTOS;1
MONTEVIDEU;3
COLETORA DOIS;1
SENHORA DO BRASIL;1
NOSSA SENHORA DE COPACABANA;1
ANTONIO VERGARA;2
PARANAIBA;1
DA PATAGONIA;7
DO PATRIARCA;2
PAULA CANDIDO;1
PEDRA BONITA;5
PETROLINA;6
PLEIADES;2
REZENDE;1
ARI BARROSO;1
SANTUARIO SAO GERALDO;1
SAO JOAO BATISTA DO GLORIA;3
SAO JOAQUIM;2
SAO ROQUE;13
SILVA GUIMARAES;1
SINFRONIO BROCHADO;32
SOUZA GUIMARAES;2
AUGUSTO DOS ANJOS;12
TAPIRAPECO;1
TEODORO DE ABREU;2
TOMAZ GONZAGA;4
DOS TUPINAMBAS;26
TURQUESA;7
ITINGA;1
VIRGILIO DE MELO FRANCO;2
ZURICK;3
CORONEL JORGE DAVIS;2
JOAO GUALBERTO COSTA;1
PRESIDENTE JUSCELINO;1
CARMEM SYLVIA GUIMARAES;1
SAO MARCOS;5
DA BAHIA;49
EDUARDO CARLOS;1
DEZ;1
CHILE;1
DOS AIMORES;11
DONA CONCEICAO MARTINS;2
CONDE DE PALMA;1
CONDE DE SANTANA;1
DA AGUA;1
CORONEL DURVAL DE BARROS;5
ILHA DE MALTA;4
IMBARE;1
DOUTOR CORNELIO ROSEMBURG;1
PEDRA SABAO;2
ITA;1
DONA MARIA MANOELA;1
AGEO PIO;2
ARNALDO LOURENCO;1
LIRIO DA CRUZ;2
ODETE FERNANDES CAMPOS;1
ALMIRANTE ALEXANDRINO;11
MONTE AZUL;1
HORTO;1
DA IGUALDADE;1
FELISBERTA CAMARGOS;2
FLOR BRANCA;1
LESTE;13
